sku ,standard_price,on_hand_stock_value,inventory_units_on_hand,average_monthly_usage,october_demand,november_demand,december_demand,january_demand,february_demand,march_demand,april_demand,may_demand,june_demand,july_demand,august_demand,september_demand,annual_demand,average_monthly_usage_trend,supplier_on_time_delivery,demand_variability_cov,lead_time_days
63165.45343,6,7711.873223,1360,946,567.6,567.6,567.6,567.6,567.6,567.6,567.6,567.6,567.6,567.6,567.6,567.6,6811.2,-0.4,0.82,0.25,76
75443.06423,9,2651.196525,287,446,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,13380,1.5,1,0.34,37
99787.72463,9,2651.191795,287,446,981.2,981.2,981.2,981.2,981.2,981.2,981.2,981.2,981.2,981.2,981.2,981.2,11774.4,1.2,1,0.34,37
20353.36609,40,116998.4772,2933,688,1513.6,1513.6,1513.6,1513.6,1513.6,1513.6,1513.6,1513.6,1513.6,1513.6,1513.6,1513.6,18163.2,1.2,0.82,1.06,101
49338.57371,8,9230.258004,1106,608,547.2,547.2,547.2,547.2,547.2,547.2,547.2,547.2,547.2,547.2,547.2,547.2,6566.4,-0.1,1,1.23,35
52913.96599,6,1073.173582,194,478,286.8,286.8,286.8,286.8,286.8,286.8,286.8,286.8,286.8,286.8,286.8,286.8,3441.6,-0.4,0.7,0.54,16
36628.5949,8,1151.986429,141,204,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,2937.6,0.2,0.82,0.25,35
58870.79322,7,5920.62552,805,430,946,946,946,946,946,946,946,946,946,946,946,946,11352,1.2,0.82,1.24,35
18093.39803,11,1588.584848,145,196,235.2,235.2,235.2,235.2,235.2,235.2,235.2,235.2,235.2,235.2,235.2,235.2,2822.4,0.2,1,0.93,23
54977.50853,291,63691.01238,219,592,710.4,710.4,710.4,710.4,710.4,710.4,710.4,710.4,710.4,710.4,710.4,710.4,8524.8,0.2,0.7,0.52,16
92202.7404,9,2918.184171,323,204,122.4,122.4,122.4,122.4,122.4,122.4,122.4,122.4,122.4,122.4,122.4,122.4,1468.8,-0.4,1,1,37
97544.60351,12,16310.41347,1372,502,301.2,301.2,301.2,301.2,301.2,301.2,301.2,301.2,301.2,301.2,301.2,301.2,3614.4,-0.4,0.75,0.96,66
66898.45026,38,131594.0911,3470,624,998.4,998.4,998.4,998.4,998.4,998.4,998.4,998.4,998.4,998.4,998.4,998.4,11980.8,0.6,0.8,1.07,130
57445.50178,7,7705.510528,1134,736,294.4,294.4,294.4,294.4,294.4,294.4,294.4,294.4,294.4,294.4,294.4,294.4,3532.8,-0.6,0.83,0.74,44
14894.11729,30,45130.43633,1519,632,884.8,884.8,884.8,884.8,884.8,884.8,884.8,884.8,884.8,884.8,884.8,884.8,10617.6,0.4,1,0.79,76
73985.47922,7,3541.555565,524,858,1887.6,1887.6,1887.6,1887.6,1887.6,1887.6,1887.6,1887.6,1887.6,1887.6,1887.6,1887.6,22651.2,1.2,0.82,0.31,31
14429.98443,7,3541.555565,524,858,1372.8,1372.8,1372.8,1372.8,1372.8,1372.8,1372.8,1372.8,1372.8,1372.8,1372.8,1372.8,16473.6,0.6,0.82,0.31,31
32745.01858,19,10171.31946,544,656,984,984,984,984,984,984,984,984,984,984,984,984,11808,0.5,1,0.6,33
76211.07499,16,6010.280585,371,608,1337.6,1337.6,1337.6,1337.6,1337.6,1337.6,1337.6,1337.6,1337.6,1337.6,1337.6,1337.6,16051.2,1.2,0.85,0.61,23
97364.80366,10,8934.492774,879,1076,1936.8,1936.8,1936.8,1936.8,1936.8,1936.8,1936.8,1936.8,1936.8,1936.8,1936.8,1936.8,23241.6,0.8,0.85,0.81,23
37513.08385,26,96099.69414,3691,680,544,544,544,544,544,544,544,544,544,544,544,544,6528,-0.2,0.7,1.07,123
96799.14512,28,17640.99927,627,752,1654.4,1654.4,1654.4,1654.4,1654.4,1654.4,1654.4,1654.4,1654.4,1654.4,1654.4,1654.4,19852.8,1.2,0.87,0.49,40
9309.664142,8,5777.780805,716,786,1729.2,1729.2,1729.2,1729.2,1729.2,1729.2,1729.2,1729.2,1729.2,1729.2,1729.2,1729.2,20750.4,1.2,1,0.41,44
22592.41647,16,44489.64726,2766,688,825.6,825.6,825.6,825.6,825.6,825.6,825.6,825.6,825.6,825.6,825.6,825.6,9907.2,0.2,0.82,1,97
3596.258665,38,46040.87416,1207,794,1985,1985,1985,1985,1985,1985,1985,1985,1985,1985,1985,1985,23820,1.5,0.83,0.43,81
85238.34056,17,7258.237618,437,728,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,2620.8,-0.7,0.7,0.54,23
21639.40791,16,13621.65785,849,786,628.8,628.8,628.8,628.8,628.8,628.8,628.8,628.8,628.8,628.8,628.8,628.8,7545.6,-0.2,0.7,1.12,23
67330.82858,14,15291.02769,1109,810,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,14580,0.5,0.8,0.42,66
37199.40082,10,3658.655676,352,688,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,12384,0.5,0.82,0.71,16
95171.92723,86,65348.64336,758,236,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,1132.8,-0.6,0.7,1.87,44
89009.13269,244,399711.7954,1635,866,2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,25980,1.5,0.8,0.57,81
18053.50511,8,10286.20032,1361,494,197.6,197.6,197.6,197.6,197.6,197.6,197.6,197.6,197.6,197.6,197.6,197.6,2371.2,-0.6,1,0.95,66
88086.29948,14,16455.93976,1201,486,729,729,729,729,729,729,729,729,729,729,729,729,8748,0.5,1,0.75,78
1199.561603,11,2827.142273,257,446,356.8,356.8,356.8,356.8,356.8,356.8,356.8,356.8,356.8,356.8,356.8,356.8,4281.6,-0.2,1,1.27,11
92167.07479,19,10258.84551,538,744,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,13392,0.5,0.85,0.75,23
73298.64989,9,20299.61883,2223,406,609,609,609,609,609,609,609,609,609,609,609,609,7308,0.5,1,2.05,66
85781.62452,127,160101.6581,1264,988,1778.4,1778.4,1778.4,1778.4,1778.4,1778.4,1778.4,1778.4,1778.4,1778.4,1778.4,1778.4,21340.8,0.8,0.75,0.43,66
16739.76417,25,72221.02104,2908,592,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,2131.2,-0.7,1,1,123
5589.677063,29,42507.8296,1470,680,612,612,612,612,612,612,612,612,612,612,612,612,7344,-0.1,0.75,0.66,76
42672.92788,12,13503.691,1116,454,998.8,998.8,998.8,998.8,998.8,998.8,998.8,998.8,998.8,998.8,998.8,998.8,11985.6,1.2,0.85,0.72,78
83164.98886,8,60934.15652,8106,1610,483,483,483,483,483,483,483,483,483,483,483,483,5796,-0.7,1,1.32,90
10728.18783,7,8099.915157,1094,720,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,15552,0.8,1,0.93,37
4947.666398,6,1445.870576,252,608,1337.6,1337.6,1337.6,1337.6,1337.6,1337.6,1337.6,1337.6,1337.6,1337.6,1337.6,1337.6,16051.2,1.2,1,1.02,11
36463.56278,5,30759.16319,5595,1626,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,487.8,5853.6,-0.7,0.7,1.13,66
89822.0946,5,5406.355319,1075,284,624.8,624.8,624.8,624.8,624.8,624.8,624.8,624.8,624.8,624.8,624.8,624.8,7497.6,1.2,0.9,1.14,73
70136.47095,23,44978.6982,1987,1238,1857,1857,1857,1857,1857,1857,1857,1857,1857,1857,1857,1857,22284,0.5,0.82,0.56,66
28.25267997,7,3574.450379,477,922,2028.4,2028.4,2028.4,2028.4,2028.4,2028.4,2028.4,2028.4,2028.4,2028.4,2028.4,2028.4,24340.8,1.2,0.75,0.37,23
60355.84501,13,17198.04298,1337,938,2345,2345,2345,2345,2345,2345,2345,2345,2345,2345,2345,2345,28140,1.5,0.83,0.5,61
49056.04127,8,11182.84338,1359,1012,1214.4,1214.4,1214.4,1214.4,1214.4,1214.4,1214.4,1214.4,1214.4,1214.4,1214.4,1214.4,14572.8,0.2,0.8,0.85,35
68655.67308,7,48217.91725,6505,1562,3436.4,3436.4,3436.4,3436.4,3436.4,3436.4,3436.4,3436.4,3436.4,3436.4,3436.4,3436.4,41236.8,1.2,0.88,1.5,66
96830.56156,26,71274.45809,2737,914,548.4,548.4,548.4,548.4,548.4,548.4,548.4,548.4,548.4,548.4,548.4,548.4,6580.8,-0.4,0.75,0.54,123
27776.26972,8,29044.38844,3834,778,933.6,933.6,933.6,933.6,933.6,933.6,933.6,933.6,933.6,933.6,933.6,933.6,11203.2,0.2,0.85,1.22,94
96362.12156,10,1713.177537,172,744,1041.6,1041.6,1041.6,1041.6,1041.6,1041.6,1041.6,1041.6,1041.6,1041.6,1041.6,1041.6,12499.2,0.4,1,0.51,12
95224.86017,6,10484.73446,1681,1230,492,492,492,492,492,492,492,492,492,492,492,492,5904,-0.6,1,1.02,30
7908.806989,18,7923.673937,439,1076,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,19368,0.5,0.91,0.6,16
91788.78777,7,3738.069861,528,1190,714,714,714,714,714,714,714,714,714,714,714,714,8568,-0.4,0.7,0.19,23
72448.97528,11,4642.335812,426,946,1419,1419,1419,1419,1419,1419,1419,1419,1419,1419,1419,1419,17028,0.5,0.82,0.49,19
27153.84354,8,17863.83454,2161,1068,961.2,961.2,961.2,961.2,961.2,961.2,961.2,961.2,961.2,961.2,961.2,961.2,11534.4,-0.1,1,1.3,37
83201.4349,7,18484.79623,2477,906,362.4,362.4,362.4,362.4,362.4,362.4,362.4,362.4,362.4,362.4,362.4,362.4,4348.8,-0.6,1,0.94,66
75182.03375,7,32835.1699,4642,1780,3204,3204,3204,3204,3204,3204,3204,3204,3204,3204,3204,3204,38448,0.8,0.85,1.39,44
65708.3253,18,18142.64415,1028,1360,2992,2992,2992,2992,2992,2992,2992,2992,2992,2992,2992,2992,35904,1.2,0.82,0.57,30
20959.07106,7,50724.98319,6797,1658,994.8,994.8,994.8,994.8,994.8,994.8,994.8,994.8,994.8,994.8,994.8,994.8,11937.6,-0.4,1,1.48,66
90520.7083,9,1226.397927,135,810,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,1296,15552,0.6,0.82,0.52,8
74989.5713,9,12512.09499,1448,962,2116.4,2116.4,2116.4,2116.4,2116.4,2116.4,2116.4,2116.4,2116.4,2116.4,2116.4,2116.4,25396.8,1.2,1,0.94,37
92765.32588,7,25582.49176,3428,826,743.4,743.4,743.4,743.4,743.4,743.4,743.4,743.4,743.4,743.4,743.4,743.4,8920.8,-0.1,1,1.5,66
31580.12914,15,3540.964761,234,1166,2915,2915,2915,2915,2915,2915,2915,2915,2915,2915,2915,2915,34980,1.5,0.82,0.32,12
48074.25459,12,22849.01449,1888,1166,1632.4,1632.4,1632.4,1632.4,1632.4,1632.4,1632.4,1632.4,1632.4,1632.4,1632.4,1632.4,19588.8,0.4,0.75,0.38,78
79112.17361,27,86818.08576,3276,1400,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,25200,0.5,1,0.43,130
70415.21402,8,15639.35887,1858,1020,612,612,612,612,612,612,612,612,612,612,612,612,7344,-0.4,0.85,1.15,37
99848.49526,28,180016.9456,6467,1496,3740,3740,3740,3740,3740,3740,3740,3740,3740,3740,3740,3740,44880,1.5,1,0.83,130
52704.84913,8,13218.85575,1588,1278,1533.6,1533.6,1533.6,1533.6,1533.6,1533.6,1533.6,1533.6,1533.6,1533.6,1533.6,1533.6,18403.2,0.2,1,0.75,37
73291.86838,32,35298.85507,1114,1350,1890,1890,1890,1890,1890,1890,1890,1890,1890,1890,1890,1890,22680,0.4,1,0.18,101
68878.30081,35,284676.0778,8071,1536,2764.8,2764.8,2764.8,2764.8,2764.8,2764.8,2764.8,2764.8,2764.8,2764.8,2764.8,2764.8,33177.6,0.8,0.82,1.07,123
93732.1487,16,15722.79023,967,1416,3115.2,3115.2,3115.2,3115.2,3115.2,3115.2,3115.2,3115.2,3115.2,3115.2,3115.2,3115.2,37382.4,1.2,0.8,0.49,30
30570.48898,27,23774.03215,880,1440,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,31104,0.8,1,0.35,41
13833.06592,6,13396.42654,2099,1400,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,20160,0.2,0.82,0.3,76
99935.29323,25,138687.8859,5505,1246,747.6,747.6,747.6,747.6,747.6,747.6,747.6,747.6,747.6,747.6,747.6,747.6,8971.2,-0.4,0.75,0.86,123
69877.27583,33,90601.77446,2762,1376,3027.2,3027.2,3027.2,3027.2,3027.2,3027.2,3027.2,3027.2,3027.2,3027.2,3027.2,3027.2,36326.4,1.2,1,0.57,87
78653.37195,7,15047.64336,2193,2176,3916.8,3916.8,3916.8,3916.8,3916.8,3916.8,3916.8,3916.8,3916.8,3916.8,3916.8,3916.8,47001.6,0.8,1,0.99,23
39066.01155,17,19381.00671,1165,1626,650.4,650.4,650.4,650.4,650.4,650.4,650.4,650.4,650.4,650.4,650.4,650.4,7804.8,-0.6,1,0.56,30
63421.99319,13,17339.72193,1381,1642,4105,4105,4105,4105,4105,4105,4105,4105,4105,4105,4105,4105,49260,1.5,0.85,0.63,30
19661.95471,23,18236.38891,810,1738,1390.4,1390.4,1390.4,1390.4,1390.4,1390.4,1390.4,1390.4,1390.4,1390.4,1390.4,1390.4,16684.8,-0.2,1,0.25,41
37118.06545,129,164863.145,1279,1868,2241.6,2241.6,2241.6,2241.6,2241.6,2241.6,2241.6,2241.6,2241.6,2241.6,2241.6,2241.6,26899.2,0.2,1,0.3,58
80337.50935,5,49098.7515,9149,2700,3780,3780,3780,3780,3780,3780,3780,3780,3780,3780,3780,3780,45360,0.4,0.7,0.97,73
75376.51236,130,242701.1532,1873,1764,2646,2646,2646,2646,2646,2646,2646,2646,2646,2646,2646,2646,31752,0.5,0.8,0.36,66
58344.90294,31,126469.3734,4042,1884,4710,4710,4710,4710,4710,4710,4710,4710,4710,4710,4710,4710,56520,1.5,1,0.61,87
20968.31645,16,11443.44633,705,696,1740,1740,1740,1740,1740,1740,1740,1740,1740,1740,1740,1740,20880,1.5,0.8,0.93,26
33662.68414,31,92389.58496,2964,1974,2763.6,2763.6,2763.6,2763.6,2763.6,2763.6,2763.6,2763.6,2763.6,2763.6,2763.6,2763.6,33163.2,0.4,1,0.56,66
82122.44457,11,47936.93165,4433,1480,3256,3256,3256,3256,3256,3256,3256,3256,3256,3256,3256,3256,39072,1.2,0.82,0.6,108
66529.1874,9,14666.00057,1697,1706,3070.8,3070.8,3070.8,3070.8,3070.8,3070.8,3070.8,3070.8,3070.8,3070.8,3070.8,3070.8,36849.6,0.8,1,0.58,37
37616.39721,10,21276.16621,2030,1892,2838,2838,2838,2838,2838,2838,2838,2838,2838,2838,2838,2838,34056,0.5,0.82,0.96,26
23498.26719,29,32665.18778,1123,1982,4360.4,4360.4,4360.4,4360.4,4360.4,4360.4,4360.4,4360.4,4360.4,4360.4,4360.4,4360.4,52324.8,1.2,1,0.3,44
79739.54418,25,46394.45501,1847,2322,1393.2,1393.2,1393.2,1393.2,1393.2,1393.2,1393.2,1393.2,1393.2,1393.2,1393.2,1393.2,16718.4,-0.4,1,0.43,44
37450.54569,11,45805.97581,4249,1916,1149.6,1149.6,1149.6,1149.6,1149.6,1149.6,1149.6,1149.6,1149.6,1149.6,1149.6,1149.6,13795.2,-0.4,0.8,0.39,108
44086.45057,11,17259.90533,1549,1924,1154.4,1154.4,1154.4,1154.4,1154.4,1154.4,1154.4,1154.4,1154.4,1154.4,1154.4,1154.4,13852.8,-0.4,1,0.25,61
63214.18444,6,5876.819536,916,2168,3902.4,3902.4,3902.4,3902.4,3902.4,3902.4,3902.4,3902.4,3902.4,3902.4,3902.4,3902.4,46828.8,0.8,1,0.17,33
93600.17132,6,7850.766588,1291,2758,1103.2,1103.2,1103.2,1103.2,1103.2,1103.2,1103.2,1103.2,1103.2,1103.2,1103.2,1103.2,13238.4,-0.6,1,0.47,19
13701.89066,5,5908.656585,1136,2774,3051.4,3051.4,3051.4,3051.4,3051.4,3051.4,3051.4,3051.4,3051.4,3051.4,3051.4,3051.4,36616.8,0.1,1,0.51,15
61579.17586,6,6626.042953,1186,2766,1659.6,1659.6,1659.6,1659.6,1659.6,1659.6,1659.6,1659.6,1659.6,1659.6,1659.6,1659.6,19915.2,-0.4,0.8,0.47,16
35565.33108,5,4450.71023,840,2774,4993.2,4993.2,4993.2,4993.2,4993.2,4993.2,4993.2,4993.2,4993.2,4993.2,4993.2,4993.2,59918.4,0.8,1,0.52,11
25337.73744,8,47978.81067,6098,2710,2168,2168,2168,2168,2168,2168,2168,2168,2168,2168,2168,2168,26016,-0.2,0.85,0.52,87
84183.75319,12,73997.38929,6230,3494,1048.2,1048.2,1048.2,1048.2,1048.2,1048.2,1048.2,1048.2,1048.2,1048.2,1048.2,1048.2,12578.4,-0.7,0.7,0.59,62
3757.355247,12,6655.339463,533,2798,6995,6995,6995,6995,6995,6995,6995,6995,6995,6995,6995,6995,83940,1.5,1,0.33,12
73327.4254,13,43192.00306,3343,3316,7295.2,7295.2,7295.2,7295.2,7295.2,7295.2,7295.2,7295.2,7295.2,7295.2,7295.2,7295.2,87542.4,1.2,0.7,0.65,33
43887.9304,7,89048.3958,13155,2862,858.6,858.6,858.6,858.6,858.6,858.6,858.6,858.6,858.6,858.6,858.6,858.6,10303.2,-0.7,0.82,1.21,87
67863.27004,6,6437.645513,1128,2984,4476,4476,4476,4476,4476,4476,4476,4476,4476,4476,4476,4476,53712,0.5,0.85,0.62,12
69222.79091,6,5243.602091,890,2734,3280.8,3280.8,3280.8,3280.8,3280.8,3280.8,3280.8,3280.8,3280.8,3280.8,3280.8,3280.8,39369.6,0.2,0.8,0.29,16
64275.43798,7,38129.49149,5866,3348,5356.8,5356.8,5356.8,5356.8,5356.8,5356.8,5356.8,5356.8,5356.8,5356.8,5356.8,5356.8,64281.6,0.6,0.82,0.6,58
37405.54347,7,151412.4554,20289,5240,6288,6288,6288,6288,6288,6288,6288,6288,6288,6288,6288,6288,75456,0.2,1,1.39,66
51157.75623,10,112237.43,10820,4746,5695.2,5695.2,5695.2,5695.2,5695.2,5695.2,5695.2,5695.2,5695.2,5695.2,5695.2,5695.2,68342.4,0.2,1,0.8,66
80784.06957,7,55592.56991,7449,3922,3137.6,3137.6,3137.6,3137.6,3137.6,3137.6,3137.6,3137.6,3137.6,3137.6,3137.6,3137.6,37651.2,-0.2,1,0.61,66
76235.86954,122,575271.5853,4711,3574,4288.8,4288.8,4288.8,4288.8,4288.8,4288.8,4288.8,4288.8,4288.8,4288.8,4288.8,4288.8,51465.6,0.2,0.82,0.48,66
55531.14298,13,37030.6584,2933,2224,3113.6,3113.6,3113.6,3113.6,3113.6,3113.6,3113.6,3113.6,3113.6,3113.6,3113.6,3113.6,37363.2,0.4,1,0.51,58
70588.49851,8,8414.678175,1022,2936,1761.6,1761.6,1761.6,1761.6,1761.6,1761.6,1761.6,1761.6,1761.6,1761.6,1761.6,1761.6,21139.2,-0.4,0.85,0.29,20
97735.92745,10,262331.4813,25846,4658,7452.8,7452.8,7452.8,7452.8,7452.8,7452.8,7452.8,7452.8,7452.8,7452.8,7452.8,7452.8,89433.6,0.6,0.85,0.68,181
92696.22767,11,13972.58081,1254,3662,3295.8,3295.8,3295.8,3295.8,3295.8,3295.8,3295.8,3295.8,3295.8,3295.8,3295.8,3295.8,39549.6,-0.1,0.83,0.24,23
98395.41806,81,114227.8002,1418,3534,4240.8,4240.8,4240.8,4240.8,4240.8,4240.8,4240.8,4240.8,4240.8,4240.8,4240.8,4240.8,50889.6,0.2,1,0.27,37
64371.93369,6,26702.43137,4586,4108,2464.8,2464.8,2464.8,2464.8,2464.8,2464.8,2464.8,2464.8,2464.8,2464.8,2464.8,2464.8,29577.6,-0.4,0.7,0.25,51
57821.70364,17,133868.6698,7654,5426,9766.8,9766.8,9766.8,9766.8,9766.8,9766.8,9766.8,9766.8,9766.8,9766.8,9766.8,9766.8,117201.6,0.8,0.7,0.49,58
66249.98903,18,345098.9631,18765,5538,13845,13845,13845,13845,13845,13845,13845,13845,13845,13845,13845,13845,166140,1.5,0.7,0.7,108
9755.440137,56,113320.1132,2038,5764,6916.8,6916.8,6916.8,6916.8,6916.8,6916.8,6916.8,6916.8,6916.8,6916.8,6916.8,6916.8,83001.6,0.2,0.78,0.79,11
26941.50665,13,49543.26524,3770,5094,4075.2,4075.2,4075.2,4075.2,4075.2,4075.2,4075.2,4075.2,4075.2,4075.2,4075.2,4075.2,48902.4,-0.2,0.83,0.44,35
9797.236123,7,158884.6368,21188,8634,15541.2,15541.2,15541.2,15541.2,15541.2,15541.2,15541.2,15541.2,15541.2,15541.2,15541.2,15541.2,186494.4,0.8,1,0.83,66
93898.13441,7,37261.0151,4993,5442,11972.4,11972.4,11972.4,11972.4,11972.4,11972.4,11972.4,11972.4,11972.4,11972.4,11972.4,11972.4,143668.8,1.2,1,0.9,23
91054.88135,10,117929.4721,11283,5142,11312.4,11312.4,11312.4,11312.4,11312.4,11312.4,11312.4,11312.4,11312.4,11312.4,11312.4,11312.4,135748.8,1.2,0.82,0.39,108
33116.19225,13,42787.56902,3268,5796,4636.8,4636.8,4636.8,4636.8,4636.8,4636.8,4636.8,4636.8,4636.8,4636.8,4636.8,4636.8,55641.6,-0.2,1,0.34,35
86564.39253,7,39727.91368,5323,6856,9598.4,9598.4,9598.4,9598.4,9598.4,9598.4,9598.4,9598.4,9598.4,9598.4,9598.4,9598.4,115180.8,0.4,1,0.74,23
4642.238692,8,101797.5018,13446,6654,9315.6,9315.6,9315.6,9315.6,9315.6,9315.6,9315.6,9315.6,9315.6,9315.6,9315.6,9315.6,111787.2,0.4,1,0.66,66
18596.89763,9,30713.07091,3240,6904,12427.2,12427.2,12427.2,12427.2,12427.2,12427.2,12427.2,12427.2,12427.2,12427.2,12427.2,12427.2,149126.4,0.8,1,0.22,37
56095.15083,16,146603.726,8957,7898,11057.2,11057.2,11057.2,11057.2,11057.2,11057.2,11057.2,11057.2,11057.2,11057.2,11057.2,11057.2,132686.4,0.4,0.85,0.42,58
38229.3787,8,47663.79807,6131,6396,11512.8,11512.8,11512.8,11512.8,11512.8,11512.8,11512.8,11512.8,11512.8,11512.8,11512.8,11512.8,138153.6,0.8,0.7,0.19,51
28535.78795,28,150567.9826,5432,8262,14871.6,14871.6,14871.6,14871.6,14871.6,14871.6,14871.6,14871.6,14871.6,14871.6,14871.6,14871.6,178459.2,0.8,0.82,0.4,36
61716.77149,29,132267.4671,4633,6290,5032,5032,5032,5032,5032,5032,5032,5032,5032,5032,5032,5032,60384,-0.2,1,0.4,44
9089.83595,25,129909.918,5106,7188,5750.4,5750.4,5750.4,5750.4,5750.4,5750.4,5750.4,5750.4,5750.4,5750.4,5750.4,5750.4,69004.8,-0.2,1,0.38,44
42375.4568,7,127037.572,16941,7786,14014.8,14014.8,14014.8,14014.8,14014.8,14014.8,14014.8,14014.8,14014.8,14014.8,14014.8,14014.8,168177.6,0.8,1,0.72,66
18011.47757,13,57288.33967,4537,5142,11312.4,11312.4,11312.4,11312.4,11312.4,11312.4,11312.4,11312.4,11312.4,11312.4,11312.4,11312.4,135748.8,1.2,1,0.44,44
20540.37645,7,35416.77823,4723,5054,6064.8,6064.8,6064.8,6064.8,6064.8,6064.8,6064.8,6064.8,6064.8,6064.8,6064.8,6064.8,72777.6,0.2,1,0.92,23
13930.05334,17,304565.7819,18244,7414,2224.2,2224.2,2224.2,2224.2,2224.2,2224.2,2224.2,2224.2,2224.2,2224.2,2224.2,2224.2,26690.4,-0.7,0.85,0.51,108
92199.42146,13,315697.3729,24874,7414,13345.2,13345.2,13345.2,13345.2,13345.2,13345.2,13345.2,13345.2,13345.2,13345.2,13345.2,13345.2,160142.4,0.8,0.72,0.52,130
63513.44727,8,27035.06493,3351,8302,13283.2,13283.2,13283.2,13283.2,13283.2,13283.2,13283.2,13283.2,13283.2,13283.2,13283.2,13283.2,159398.4,0.6,0.72,0.17,23
94414.55339,12,30768.51529,2518,7648,19120,19120,19120,19120,19120,19120,19120,19120,19120,19120,19120,19120,229440,1.5,1,0.63,12
6029.396022,8,42327.44636,5150,9450,15120,15120,15120,15120,15120,15120,15120,15120,15120,15120,15120,15120,181440,0.6,0.9,0.48,23
44002.60198,8,43546.81998,5359,7276,4365.6,4365.6,4365.6,4365.6,4365.6,4365.6,4365.6,4365.6,4365.6,4365.6,4365.6,4365.6,52387.2,-0.4,1,0.39,37
23986.33804,6,74175.85648,12539,10082,8065.6,8065.6,8065.6,8065.6,8065.6,8065.6,8065.6,8065.6,8065.6,8065.6,8065.6,8065.6,96787.2,-0.2,0.82,0.53,44
73719.85221,7,165434.0791,22061,8634,13814.4,13814.4,13814.4,13814.4,13814.4,13814.4,13814.4,13814.4,13814.4,13814.4,13814.4,13814.4,165772.8,0.6,1,0.87,66
63798.28568,13,75606.22162,5759,8336,13337.6,13337.6,13337.6,13337.6,13337.6,13337.6,13337.6,13337.6,13337.6,13337.6,13337.6,13337.6,160051.2,0.6,0.82,0.43,33
98629.22568,8,30471.41083,3853,7454,11926.4,11926.4,11926.4,11926.4,11926.4,11926.4,11926.4,11926.4,11926.4,11926.4,11926.4,11926.4,143116.8,0.6,1,0.71,16
29892.12735,7,102512.346,13736,7430,2972,2972,2972,2972,2972,2972,2972,2972,2972,2972,2972,2972,35664,-0.6,1,0.59,66
59614.48888,10,198444.7923,20776,8262,12393,12393,12393,12393,12393,12393,12393,12393,12393,12393,12393,12393,148716,0.5,0.7,0.57,87
88893.99833,16,43223.22524,2776,10874,23922.8,23922.8,23922.8,23922.8,23922.8,23922.8,23922.8,23922.8,23922.8,23922.8,23922.8,23922.8,287073.6,1.2,0.82,0.13,23
49628.93981,13,39604.55558,2961,10954,24098.8,24098.8,24098.8,24098.8,24098.8,24098.8,24098.8,24098.8,24098.8,24098.8,24098.8,24098.8,289185.6,1.2,0.82,0.14,23
68621.70154,7,145614.8961,19512,10138,12165.6,12165.6,12165.6,12165.6,12165.6,12165.6,12165.6,12165.6,12165.6,12165.6,12165.6,12165.6,145987.2,0.2,1,0.62,66
68753.34457,10,158137.112,15547,12394,18591,18591,18591,18591,18591,18591,18591,18591,18591,18591,18591,18591,223092,0.5,0.82,0.26,78
40922.61774,8,297227.2567,35212,11618,13941.6,13941.6,13941.6,13941.6,13941.6,13941.6,13941.6,13941.6,13941.6,13941.6,13941.6,13941.6,167299.2,0.2,0.85,0.77,87
26976.03739,14,107616.2262,7807,12620,27764,27764,27764,27764,27764,27764,27764,27764,27764,27764,27764,27764,333168,1.2,1,0.36,37
17406.29569,7,107509.618,14511,12418,31045,31045,31045,31045,31045,31045,31045,31045,31045,31045,31045,31045,372540,1.5,1,0.32,66
76681.24189,6,94988.79508,16185,14892,5956.8,5956.8,5956.8,5956.8,5956.8,5956.8,5956.8,5956.8,5956.8,5956.8,5956.8,5956.8,71481.6,-0.6,0.85,0.49,41
4831.799117,7,206469.6589,27868,14850,13365,13365,13365,13365,13365,13365,13365,13365,13365,13365,13365,13365,160380,-0.1,1,0.6,66
39743.43884,8,66039.33542,8545,14430,25974,25974,25974,25974,25974,25974,25974,25974,25974,25974,25974,25974,311688,0.8,0.77,0.28,31
53537.78345,9,54510.11402,6039,15748,4724.4,4724.4,4724.4,4724.4,4724.4,4724.4,4724.4,4724.4,4724.4,4724.4,4724.4,4724.4,56692.8,-0.7,0.76,0.12,26
